created_at	volume	rank	twitter_id	text	show_text
2016-05-28 02:07:00	0				
2016-05-28 02:08:00	1				
2016-05-28 02:09:00	5				
2016-05-28 02:10:00	0				
2016-05-28 02:11:00	1				
2016-05-28 02:12:00	4				
2016-05-28 02:13:00	1				
2016-05-28 02:14:00	4				
2016-05-28 02:15:00	1				
2016-05-28 02:16:00	0				
2016-05-28 02:17:00	1				
2016-05-28 02:18:00	2				
2016-05-28 02:19:00	0				
2016-05-28 02:20:00	4				
2016-05-28 02:21:00	1				
2016-05-28 02:22:00	2				
2016-05-28 02:23:00	6				
2016-05-28 02:24:00	6				
2016-05-28 02:25:00	0				
2016-05-28 02:26:00	3				
2016-05-28 02:27:00	1				
2016-05-28 02:28:00	1				
2016-05-28 02:29:00	1				
2016-05-28 02:30:00	3				
2016-05-28 02:31:00	2				
2016-05-28 02:32:00	2				
2016-05-28 02:33:00	7				
2016-05-28 02:34:00	1				
2016-05-28 02:35:00	3				
2016-05-28 02:36:00	2				
2016-05-28 02:37:00	1				
2016-05-28 02:38:00	0				
2016-05-28 02:39:00	3				
2016-05-28 02:40:00	3				
2016-05-28 02:41:00	3				
2016-05-28 02:42:00	1				
2016-05-28 02:43:00	1				
2016-05-28 02:44:00	0				
2016-05-28 02:45:00	4				
2016-05-28 02:46:00	3				
2016-05-28 02:47:00	2				
2016-05-28 02:48:00	0				
2016-05-28 02:49:00	0				
2016-05-28 02:50:00	4				
2016-05-28 02:51:00	5				
2016-05-28 02:52:00	2				
2016-05-28 02:53:00	1				
2016-05-28 02:54:00	2				
2016-05-28 02:55:00	2				
2016-05-28 02:56:00	1				
2016-05-28 02:57:00	1				
2016-05-28 02:58:00	4				
2016-05-28 02:59:00	4				
2016-05-28 03:00:00	3				
2016-05-28 03:01:00	1				
2016-05-28 03:02:00	1				
2016-05-28 03:03:00	1				
2016-05-28 03:04:00	1				
2016-05-28 03:05:00	1				
2016-05-28 03:06:00	4				
2016-05-28 03:07:00	2				
2016-05-28 03:08:00	1				
2016-05-28 03:09:00	1				
2016-05-28 03:10:00	5				
2016-05-28 03:11:00	3				
2016-05-28 03:12:00	2				
2016-05-28 03:13:00	2				
2016-05-28 03:14:00	1				
2016-05-28 03:15:00	2				
2016-05-28 03:16:00	3				
2016-05-28 03:17:00	3				
2016-05-28 03:18:00	3				
2016-05-28 03:19:00	2				
2016-05-28 03:20:00	3				
2016-05-28 03:21:00	2				
2016-05-28 03:22:00	2				
2016-05-28 03:23:00	4				
2016-05-28 03:24:00	1				
2016-05-28 03:25:00	1				
2016-05-28 03:26:00	5				
2016-05-28 03:27:00	5				
2016-05-28 03:28:00	1				
2016-05-28 03:29:00	2				
2016-05-28 03:30:00	3				
2016-05-28 03:31:00	2				
2016-05-28 03:32:00	4				
2016-05-28 03:33:00	3				
2016-05-28 03:34:00	2				
2016-05-28 03:35:00	3				
2016-05-28 03:36:00	1				
2016-05-28 03:37:00	1				
2016-05-28 03:38:00	2				
2016-05-28 03:39:00	0				
2016-05-28 03:40:00	1				
2016-05-28 03:41:00	2				
2016-05-28 03:42:00	5				
2016-05-28 03:43:00	4				
2016-05-28 03:44:00	3				
2016-05-28 03:45:00	3				
2016-05-28 03:46:00	2				
2016-05-28 03:47:00	2				
2016-05-28 03:48:00	1				
2016-05-28 03:49:00	0				
2016-05-28 03:50:00	0				
2016-05-28 03:51:00	2				
2016-05-28 03:52:00	1				
2016-05-28 03:53:00	2				
2016-05-28 03:54:00	4				
2016-05-28 03:55:00	4				
2016-05-28 03:56:00	0				
2016-05-28 03:57:00	2				
2016-05-28 03:58:00	2				
2016-05-28 03:59:00	4				
2016-05-28 04:00:00	4				
2016-05-28 04:01:00	2				
2016-05-28 04:02:00	2				
2016-05-28 04:03:00	4				
2016-05-28 04:04:00	3				
2016-05-28 04:05:00	1				
2016-05-28 04:06:00	3				
2016-05-28 04:07:00	3				
2016-05-28 04:08:00	3				
2016-05-28 04:09:00	4				
2016-05-28 04:10:00	4				
2016-05-28 04:11:00	2				
2016-05-28 04:12:00	4				
2016-05-28 04:13:00	0				
2016-05-28 04:14:00	6				
2016-05-28 04:15:00	7				
2016-05-28 04:16:00	2				
2016-05-28 04:17:00	7				
2016-05-28 04:18:00	15				
2016-05-28 04:19:00	16				
2016-05-28 04:20:00	20				
2016-05-28 04:21:00	3				
2016-05-28 04:22:00	2				
2016-05-28 04:23:00	7				
2016-05-28 04:24:00	3				
2016-05-28 04:25:00	6				
2016-05-28 04:26:00	2				
2016-05-28 04:27:00	4				
2016-05-28 04:28:00	5				
2016-05-28 04:29:00	3				
2016-05-28 04:30:00	3				
2016-05-28 04:31:00	2				
2016-05-28 04:32:00	3				
2016-05-28 04:33:00	5				
2016-05-28 04:34:00	3				
2016-05-28 04:35:00	2				
2016-05-28 04:36:00	5				
2016-05-28 04:37:00	4				
2016-05-28 04:38:00	6				
2016-05-28 04:39:00	3				
2016-05-28 04:40:00	3				
2016-05-28 04:41:00	3				
2016-05-28 04:42:00	3				
2016-05-28 04:43:00	3				
2016-05-28 04:44:00	2				
2016-05-28 04:45:00	2				
2016-05-28 04:46:00	2				
2016-05-28 04:47:00	2				
2016-05-28 04:48:00	0				
2016-05-28 04:49:00	1				
2016-05-28 04:50:00	3				
2016-05-28 04:51:00	5				
2016-05-28 04:52:00	1				
2016-05-28 04:53:00	1				
2016-05-28 04:54:00	6				
2016-05-28 04:55:00	1				
2016-05-28 04:56:00	4				
2016-05-28 04:57:00	4				
2016-05-28 04:58:00	5				
2016-05-28 04:59:00	3				
2016-05-28 05:00:00	8				
2016-05-28 05:01:00	6				
2016-05-28 05:02:00	1				
2016-05-28 05:03:00	3				
2016-05-28 05:04:00	1				
2016-05-28 05:05:00	3				
2016-05-28 05:06:00	2				
2016-05-28 05:07:00	6				
2016-05-28 05:08:00	7				
2016-05-28 05:09:00	2				
2016-05-28 05:10:00	3				
2016-05-28 05:11:00	5				
2016-05-28 05:12:00	2				
2016-05-28 05:13:00	8				
2016-05-28 05:14:00	2				
2016-05-28 05:15:00	4				
2016-05-28 05:16:00	4				
2016-05-28 05:17:00	3				
2016-05-28 05:18:00	1				
2016-05-28 05:19:00	10				
2016-05-28 05:20:00	5				
2016-05-28 05:21:00	7				
2016-05-28 05:22:00	7				
2016-05-28 05:23:00	3				
2016-05-28 05:24:00	8				
2016-05-28 05:25:00	7				
2016-05-28 05:26:00	4				
2016-05-28 05:27:00	5				
2016-05-28 05:28:00	2				
2016-05-28 05:29:00	5				
2016-05-28 05:30:00	4				
2016-05-28 05:31:00	2				
2016-05-28 05:32:00	2				
2016-05-28 05:33:00	7				
2016-05-28 05:34:00	1				
2016-05-28 05:35:00	2				
2016-05-28 05:36:00	2				
2016-05-28 05:37:00	7				
2016-05-28 05:38:00	6				
2016-05-28 05:39:00	4				
2016-05-28 05:40:00	7				
2016-05-28 05:41:00	8				
2016-05-28 05:42:00	6				
2016-05-28 05:43:00	8				
2016-05-28 05:44:00	7				
2016-05-28 05:45:00	5				
2016-05-28 05:46:00	5				
2016-05-28 05:47:00	4				
2016-05-28 05:48:00	6				
2016-05-28 05:49:00	7				
2016-05-28 05:50:00	7				
2016-05-28 05:51:00	5				
2016-05-28 05:52:00	9				
2016-05-28 05:53:00	5				
2016-05-28 05:54:00	8				
2016-05-28 05:55:00	6				
2016-05-28 05:56:00	5				
2016-05-28 05:57:00	8				
2016-05-28 05:58:00	7				
2016-05-28 05:59:00	7				
2016-05-28 06:00:00	14				
2016-05-28 06:01:00	11				
2016-05-28 06:02:00	7				
2016-05-28 06:03:00	10				
2016-05-28 06:04:00	4				
2016-05-28 06:05:00	9				
2016-05-28 06:06:00	3				
2016-05-28 06:07:00	4				
2016-05-28 06:08:00	10				
2016-05-28 06:09:00	7				
2016-05-28 06:10:00	8				
2016-05-28 06:11:00	4				
2016-05-28 06:12:00	1				
2016-05-28 06:13:00	7				
2016-05-28 06:14:00	6				
2016-05-28 06:15:00	16				
2016-05-28 06:16:00	10				
2016-05-28 06:17:00	3				
2016-05-28 06:18:00	3				
2016-05-28 06:19:00	10				
2016-05-28 06:20:00	9				
2016-05-28 06:21:00	6				
2016-05-28 06:22:00	13				
2016-05-28 06:23:00	1				
2016-05-28 06:24:00	8				
2016-05-28 06:25:00	13				
