created_at	volume	rank	twitter_id	text	show_text
2016-06-19 03:37:00	33				
2016-06-19 03:38:00	17				
2016-06-19 03:39:00	37				
2016-06-19 03:40:00	31				
2016-06-19 03:41:00	30				
2016-06-19 03:42:00	29				
2016-06-19 03:43:00	27				
2016-06-19 03:44:00	20				
2016-06-19 03:45:00	34				
2016-06-19 03:46:00	33				
2016-06-19 03:47:00	27				
2016-06-19 03:48:00	24				
2016-06-19 03:49:00	29				
2016-06-19 03:50:00	20				
2016-06-19 03:51:00	25				
2016-06-19 03:52:00	22				
2016-06-19 03:53:00	20				
2016-06-19 03:54:00	24				
2016-06-19 03:55:00	23				
2016-06-19 03:56:00	16				
2016-06-19 03:57:00	16				
2016-06-19 03:58:00	31				
2016-06-19 03:59:00	18				
2016-06-19 04:00:00	26				
2016-06-19 04:01:00	40				
2016-06-19 04:02:00	31				
2016-06-19 04:03:00	33				
2016-06-19 04:04:00	32				
2016-06-19 04:05:00	23				
2016-06-19 04:06:00	29				
2016-06-19 04:07:00	24				
2016-06-19 04:08:00	32				
2016-06-19 04:09:00	39				
2016-06-19 04:10:00	24				
2016-06-19 04:11:00	25				
2016-06-19 04:12:00	29				
2016-06-19 04:13:00	24				
2016-06-19 04:14:00	34				
2016-06-19 04:15:00	35				
2016-06-19 04:16:00	24				
2016-06-19 04:17:00	25				
2016-06-19 04:18:00	32				
2016-06-19 04:19:00	30				
2016-06-19 04:20:00	27				
2016-06-19 04:21:00	25				
2016-06-19 04:22:00	22				
2016-06-19 04:23:00	25				
2016-06-19 04:24:00	27				
2016-06-19 04:25:00	27				
2016-06-19 04:26:00	28				
2016-06-19 04:27:00	28				
2016-06-19 04:28:00	22				
2016-06-19 04:29:00	27				
2016-06-19 04:30:00	26				
2016-06-19 04:31:00	22				
2016-06-19 04:32:00	27				
2016-06-19 04:33:00	28				
2016-06-19 04:34:00	32				
2016-06-19 04:35:00	24				
2016-06-19 04:36:00	18				
2016-06-19 04:37:00	20				
2016-06-19 04:38:00	26				
2016-06-19 04:39:00	30				
2016-06-19 04:40:00	24				
2016-06-19 04:41:00	15				
2016-06-19 04:42:00	22				
2016-06-19 04:43:00	25				
2016-06-19 04:44:00	32				
2016-06-19 04:45:00	27				
2016-06-19 04:46:00	27				
2016-06-19 04:47:00	24				
2016-06-19 04:48:00	23				
2016-06-19 04:49:00	36				
2016-06-19 04:50:00	32				
2016-06-19 04:51:00	29				
2016-06-19 04:52:00	37				
2016-06-19 04:53:00	28				
2016-06-19 04:54:00	33				
2016-06-19 04:55:00	19				
2016-06-19 04:56:00	19				
2016-06-19 04:57:00	36				
2016-06-19 04:58:00	25				
2016-06-19 04:59:00	25				
2016-06-19 05:00:00	28				
2016-06-19 05:01:00	18				
2016-06-19 05:02:00	33				
2016-06-19 05:03:00	22				
2016-06-19 05:04:00	27				
2016-06-19 05:05:00	22				
2016-06-19 05:06:00	20				
2016-06-19 05:07:00	20				
2016-06-19 05:08:00	19				
2016-06-19 05:09:00	31				
2016-06-19 05:10:00	21				
2016-06-19 05:11:00	34				
2016-06-19 05:12:00	26				
2016-06-19 05:13:00	23				
2016-06-19 05:14:00	25				
2016-06-19 05:15:00	20				
2016-06-19 05:16:00	33				
2016-06-19 05:17:00	31				
2016-06-19 05:18:00	26				
2016-06-19 05:19:00	36				
2016-06-19 05:20:00	23				
2016-06-19 05:21:00	24				
2016-06-19 05:22:00	39				
2016-06-19 05:23:00	16				
2016-06-19 05:24:00	20				
2016-06-19 05:25:00	19				
2016-06-19 05:26:00	19				
2016-06-19 05:27:00	36				
2016-06-19 05:28:00	20				
2016-06-19 05:29:00	24				
2016-06-19 05:30:00	22				
2016-06-19 05:31:00	23				
2016-06-19 05:32:00	33				
2016-06-19 05:33:00	28				
2016-06-19 05:34:00	31				
2016-06-19 05:35:00	23				
2016-06-19 05:36:00	38				
2016-06-19 05:37:00	25				
2016-06-19 05:38:00	30				
2016-06-19 05:39:00	20				
2016-06-19 05:40:00	20				
2016-06-19 05:41:00	21				
2016-06-19 05:42:00	19				
2016-06-19 05:43:00	16				
2016-06-19 05:44:00	14				
2016-06-19 05:45:00	24				
2016-06-19 05:46:00	17				
2016-06-19 05:47:00	17				
2016-06-19 05:48:00	18				
2016-06-19 05:49:00	17				
2016-06-19 05:50:00	19				
2016-06-19 05:51:00	19				
2016-06-19 05:52:00	16				
2016-06-19 05:53:00	29				
2016-06-19 05:54:00	28				
2016-06-19 05:55:00	24				
2016-06-19 05:56:00	22				
2016-06-19 05:57:00	20				
2016-06-19 05:58:00	22				
2016-06-19 05:59:00	24				
2016-06-19 06:00:00	16				
2016-06-19 06:01:00	20				
2016-06-19 06:02:00	22				
2016-06-19 06:03:00	22				
2016-06-19 06:04:00	8				
2016-06-19 06:05:00	19				
2016-06-19 06:06:00	14				
2016-06-19 06:07:00	19				
2016-06-19 06:08:00	26				
2016-06-19 06:09:00	17				
2016-06-19 06:10:00	13				
2016-06-19 06:11:00	21				
2016-06-19 06:12:00	31				
2016-06-19 06:13:00	28				
2016-06-19 06:14:00	22				
2016-06-19 06:15:00	17				
2016-06-19 06:16:00	24				
2016-06-19 06:17:00	21				
2016-06-19 06:18:00	28				
2016-06-19 06:19:00	24				
2016-06-19 06:20:00	19				
2016-06-19 06:21:00	24				
2016-06-19 06:22:00	17				
2016-06-19 06:23:00	20				
2016-06-19 06:24:00	15				
2016-06-19 06:25:00	12				
2016-06-19 06:26:00	20				
2016-06-19 06:27:00	20				
2016-06-19 06:28:00	29				
2016-06-19 06:29:00	16				
2016-06-19 06:30:00	22				
2016-06-19 06:31:00	20				
2016-06-19 06:32:00	19				
2016-06-19 06:33:00	19				
2016-06-19 06:34:00	24				
2016-06-19 06:35:00	20				
2016-06-19 06:36:00	22				
2016-06-19 06:37:00	13				
2016-06-19 06:38:00	19				
2016-06-19 06:39:00	23				
2016-06-19 06:40:00	20				
2016-06-19 06:41:00	12				
2016-06-19 06:42:00	15				
2016-06-19 06:43:00	13				
2016-06-19 06:44:00	18				
2016-06-19 06:45:00	27				
2016-06-19 06:46:00	20				
2016-06-19 06:47:00	14				
2016-06-19 06:48:00	17				
2016-06-19 06:49:00	20				
2016-06-19 06:50:00	28				
2016-06-19 06:51:00	20				
2016-06-19 06:52:00	15				
2016-06-19 06:53:00	29				
2016-06-19 06:54:00	22				
2016-06-19 06:55:00	20				
2016-06-19 06:56:00	21				
2016-06-19 06:57:00	22				
2016-06-19 06:58:00	18				
2016-06-19 06:59:00	13				
2016-06-19 07:00:00	20				
2016-06-19 07:01:00	12				
2016-06-19 07:02:00	19				
2016-06-19 07:03:00	18				
2016-06-19 07:04:00	15				
2016-06-19 07:05:00	4				
2016-06-19 07:06:00	18				
2016-06-19 07:07:00	17				
2016-06-19 07:08:00	10				
2016-06-19 07:09:00	14				
2016-06-19 07:10:00	14				
2016-06-19 07:11:00	13				
2016-06-19 07:12:00	11				
2016-06-19 07:13:00	17				
2016-06-19 07:14:00	8				
2016-06-19 07:15:00	20				
2016-06-19 07:16:00	8				
2016-06-19 07:17:00	11				
2016-06-19 07:18:00	15				
2016-06-19 07:19:00	16				
2016-06-19 07:20:00	11				
2016-06-19 07:21:00	10				
2016-06-19 07:22:00	9				
2016-06-19 07:23:00	13				
2016-06-19 07:24:00	11				
2016-06-19 07:25:00	13				
2016-06-19 07:26:00	9				
2016-06-19 07:27:00	13				
2016-06-19 07:28:00	13				
2016-06-19 07:29:00	7				
2016-06-19 07:30:00	19				
2016-06-19 07:31:00	15				
2016-06-19 07:32:00	14				
2016-06-19 07:33:00	17				
2016-06-19 07:34:00	10				
2016-06-19 07:35:00	15				
2016-06-19 07:36:00	8				
2016-06-19 07:37:00	8				
2016-06-19 07:38:00	11				
2016-06-19 07:39:00	9				
2016-06-19 07:40:00	13				
2016-06-19 07:41:00	9				
2016-06-19 07:42:00	12				
2016-06-19 07:43:00	10				
2016-06-19 07:44:00	13				
2016-06-19 07:45:00	17				
2016-06-19 07:46:00	11				
2016-06-19 07:47:00	9				
2016-06-19 07:48:00	8				
2016-06-19 07:49:00	11				
2016-06-19 07:50:00	8				
2016-06-19 07:51:00	9				
2016-06-19 07:52:00	15				
2016-06-19 07:53:00	8				
2016-06-19 07:54:00	11				
2016-06-19 07:55:00	11				
2016-06-19 07:56:00	12				
2016-06-19 07:57:00	10				
2016-06-19 07:58:00	16				
2016-06-19 07:59:00	13				
2016-06-19 08:00:00	14				
2016-06-19 08:01:00	11				
2016-06-19 08:02:00	19				
2016-06-19 08:03:00	9				
2016-06-19 08:04:00	14				
2016-06-19 08:05:00	21				
2016-06-19 08:06:00	15				
2016-06-19 08:07:00	11				
2016-06-19 08:08:00	14				
2016-06-19 08:09:00	15				
2016-06-19 08:10:00	18				
2016-06-19 08:11:00	17				
2016-06-19 08:12:00	15				
2016-06-19 08:13:00	14				
2016-06-19 08:14:00	13				
2016-06-19 08:15:00	12				
2016-06-19 08:16:00	12				
2016-06-19 08:17:00	6				
2016-06-19 08:18:00	13				
2016-06-19 08:19:00	12				
2016-06-19 08:20:00	11				
2016-06-19 08:21:00	10				
2016-06-19 08:22:00	9				
2016-06-19 08:23:00	13				
2016-06-19 08:24:00	15				
2016-06-19 08:25:00	13				
2016-06-19 08:26:00	13				
2016-06-19 08:27:00	17				
2016-06-19 08:28:00	20				
2016-06-19 08:29:00	12				
2016-06-19 08:30:00	17				
2016-06-19 08:31:00	12				
2016-06-19 08:32:00	11				
2016-06-19 08:33:00	10				
2016-06-19 08:34:00	9				
2016-06-19 08:35:00	13				
2016-06-19 08:36:00	13				
2016-06-19 08:37:00	9				
2016-06-19 08:38:00	10				
2016-06-19 08:39:00	18				
2016-06-19 08:40:00	9				
2016-06-19 08:41:00	12				
2016-06-19 08:42:00	12				
2016-06-19 08:43:00	15				
2016-06-19 08:44:00	11				
2016-06-19 08:45:00	13				
2016-06-19 08:46:00	12				
2016-06-19 08:47:00	13				
2016-06-19 08:48:00	14				
2016-06-19 08:49:00	10				
2016-06-19 08:50:00	9				
2016-06-19 08:51:00	8				
2016-06-19 08:52:00	12				
2016-06-19 08:53:00	11				
2016-06-19 08:54:00	5				
2016-06-19 08:55:00	14				
2016-06-19 08:56:00	21				
2016-06-19 08:57:00	7				
2016-06-19 08:58:00	10				
2016-06-19 08:59:00	12				
2016-06-19 09:00:00	16				
2016-06-19 09:01:00	15				
2016-06-19 09:02:00	8				
2016-06-19 09:03:00	8				
2016-06-19 09:04:00	7				
2016-06-19 09:05:00	13				
2016-06-19 09:06:00	9				
2016-06-19 09:07:00	12				
2016-06-19 09:08:00	12				
2016-06-19 09:09:00	16				
2016-06-19 09:10:00	13				
2016-06-19 09:11:00	15				
2016-06-19 09:12:00	12				
2016-06-19 09:13:00	15				
2016-06-19 09:14:00	11				
2016-06-19 09:15:00	17				
2016-06-19 09:16:00	9				
2016-06-19 09:17:00	10				
2016-06-19 09:18:00	10				
2016-06-19 09:19:00	15				
2016-06-19 09:20:00	12				
2016-06-19 09:21:00	7				
2016-06-19 09:22:00	8				
2016-06-19 09:23:00	8				
2016-06-19 09:24:00	7				
2016-06-19 09:25:00	7				
2016-06-19 09:26:00	10				
2016-06-19 09:27:00	13				
2016-06-19 09:28:00	7				
2016-06-19 09:29:00	9				
2016-06-19 09:30:00	12				
2016-06-19 09:31:00	6				
2016-06-19 09:32:00	7				
2016-06-19 09:33:00	13				
2016-06-19 09:34:00	12				
2016-06-19 09:35:00	8				
2016-06-19 09:36:00	5				
2016-06-19 09:37:00	10				
2016-06-19 09:38:00	8				
2016-06-19 09:39:00	14				
2016-06-19 09:40:00	7				
2016-06-19 09:41:00	10				
2016-06-19 09:42:00	8				
2016-06-19 09:43:00	9				
2016-06-19 09:44:00	11				
2016-06-19 09:45:00	4				
2016-06-19 09:46:00	8				
2016-06-19 09:47:00	16				
2016-06-19 09:48:00	5				
2016-06-19 09:49:00	13				
2016-06-19 09:50:00	9				
2016-06-19 09:51:00	10				
2016-06-19 09:52:00	7				
2016-06-19 09:53:00	21				
2016-06-19 09:54:00	10				
2016-06-19 09:55:00	12				
2016-06-19 09:56:00	6				
2016-06-19 09:57:00	15				
2016-06-19 09:58:00	9				
2016-06-19 09:59:00	8				
2016-06-19 10:00:00	5				
2016-06-19 10:01:00	16				
2016-06-19 10:02:00	4				
2016-06-19 10:03:00	12				
2016-06-19 10:04:00	10				
2016-06-19 10:05:00	17				
2016-06-19 10:06:00	9				
2016-06-19 10:07:00	11				
2016-06-19 10:08:00	9				
2016-06-19 10:09:00	9				
2016-06-19 10:10:00	8				
2016-06-19 10:11:00	10				
2016-06-19 10:12:00	11				
2016-06-19 10:13:00	9				
2016-06-19 10:14:00	10				
2016-06-19 10:15:00	7				
2016-06-19 10:16:00	16				
2016-06-19 10:17:00	15				
2016-06-19 10:18:00	12				
2016-06-19 10:19:00	12				
2016-06-19 10:20:00	10				
2016-06-19 10:21:00	5				
2016-06-19 10:22:00	9				
2016-06-19 10:23:00	18				
2016-06-19 10:24:00	10				
2016-06-19 10:25:00	17				
2016-06-19 10:26:00	7				
2016-06-19 10:27:00	15				
2016-06-19 10:28:00	7				
2016-06-19 10:29:00	14				
2016-06-19 10:30:00	12				
2016-06-19 10:31:00	8				
2016-06-19 10:32:00	16				
2016-06-19 10:33:00	11				
2016-06-19 10:34:00	10				
2016-06-19 10:35:00	7				
2016-06-19 10:36:00	12				
2016-06-19 10:37:00	15				
2016-06-19 10:38:00	11				
2016-06-19 10:39:00	10				
2016-06-19 10:40:00	11				
2016-06-19 10:41:00	8				
2016-06-19 10:42:00	19				
2016-06-19 10:43:00	21				
2016-06-19 10:44:00	16				
2016-06-19 10:45:00	10				
2016-06-19 10:46:00	11				
2016-06-19 10:47:00	6				
2016-06-19 10:48:00	15				
2016-06-19 10:49:00	9				
2016-06-19 10:50:00	10				
2016-06-19 10:51:00	5				
2016-06-19 10:52:00	14				
2016-06-19 10:53:00	9				
2016-06-19 10:54:00	14				
2016-06-19 10:55:00	13				
2016-06-19 10:56:00	8				
2016-06-19 10:57:00	7				
2016-06-19 10:58:00	6				
2016-06-19 10:59:00	9				
2016-06-19 11:00:00	12				
2016-06-19 11:01:00	7				
2016-06-19 11:02:00	11				
2016-06-19 11:03:00	11				
2016-06-19 11:04:00	8				
2016-06-19 11:05:00	19				
2016-06-19 11:06:00	13				
2016-06-19 11:07:00	14				
2016-06-19 11:08:00	7				
2016-06-19 11:09:00	15				
2016-06-19 11:10:00	12				
2016-06-19 11:11:00	10				
2016-06-19 11:12:00	16				
2016-06-19 11:13:00	12				
2016-06-19 11:14:00	11				
2016-06-19 11:15:00	19				
2016-06-19 11:16:00	13				
2016-06-19 11:17:00	19				
2016-06-19 11:18:00	12				
2016-06-19 11:19:00	17				
2016-06-19 11:20:00	16				
2016-06-19 11:21:00	13				
2016-06-19 11:22:00	14				
2016-06-19 11:23:00	10				
2016-06-19 11:24:00	11				
2016-06-19 11:25:00	7				
2016-06-19 11:26:00	17				
2016-06-19 11:27:00	18				
2016-06-19 11:28:00	12				
2016-06-19 11:29:00	12				
2016-06-19 11:30:00	21				
2016-06-19 11:31:00	14				
2016-06-19 11:32:00	13				
2016-06-19 11:33:00	19				
2016-06-19 11:34:00	21				
2016-06-19 11:35:00	15				
2016-06-19 11:36:00	13				
2016-06-19 11:37:00	13				
2016-06-19 11:38:00	17				
2016-06-19 11:39:00	10				
2016-06-19 11:40:00	18				
2016-06-19 11:41:00	14				
2016-06-19 11:42:00	22				
2016-06-19 11:43:00	20				
2016-06-19 11:44:00	13				
2016-06-19 11:45:00	9				
2016-06-19 11:46:00	21				
2016-06-19 11:47:00	13				
2016-06-19 11:48:00	11				
2016-06-19 11:49:00	17				
2016-06-19 11:50:00	26				
2016-06-19 11:51:00	15				
2016-06-19 11:52:00	30				
2016-06-19 11:53:00	24				
2016-06-19 11:54:00	12				
2016-06-19 11:55:00	18				
2016-06-19 11:56:00	15				
2016-06-19 11:57:00	20				
2016-06-19 11:58:00	15				
2016-06-19 11:59:00	22				
2016-06-19 12:00:00	25				
2016-06-19 12:01:00	31				
2016-06-19 12:02:00	25				
2016-06-19 12:03:00	34				
2016-06-19 12:04:00	28				
2016-06-19 12:05:00	28				
2016-06-19 12:06:00	25				
2016-06-19 12:07:00	19				
2016-06-19 12:08:00	22				
2016-06-19 12:09:00	23				
2016-06-19 12:10:00	18				
2016-06-19 12:11:00	25				
2016-06-19 12:12:00	18				
2016-06-19 12:13:00	21				
2016-06-19 12:14:00	19				
2016-06-19 12:15:00	38				
2016-06-19 12:16:00	22				
2016-06-19 12:17:00	19				
2016-06-19 12:18:00	26				
2016-06-19 12:19:00	23				
2016-06-19 12:20:00	23				
2016-06-19 12:21:00	22				
2016-06-19 12:22:00	29				
2016-06-19 12:23:00	33				
2016-06-19 12:24:00	18				
2016-06-19 12:25:00	38				
2016-06-19 12:26:00	30				
2016-06-19 12:27:00	24				
2016-06-19 12:28:00	19				
2016-06-19 12:29:00	21				
2016-06-19 12:30:00	34				
2016-06-19 12:31:00	24				
2016-06-19 12:32:00	28				
2016-06-19 12:33:00	20				
2016-06-19 12:34:00	25				
2016-06-19 12:35:00	33				
2016-06-19 12:36:00	32				
2016-06-19 12:37:00	37				
2016-06-19 12:38:00	33				
2016-06-19 12:39:00	37				
2016-06-19 12:40:00	29				
2016-06-19 12:41:00	32				
2016-06-19 12:42:00	18				
2016-06-19 12:43:00	35				
2016-06-19 12:44:00	36				
2016-06-19 12:45:00	37				
2016-06-19 12:46:00	35				
2016-06-19 12:47:00	30				
2016-06-19 12:48:00	35				
2016-06-19 12:49:00	34				
2016-06-19 12:50:00	34				
2016-06-19 12:51:00	37				
2016-06-19 12:52:00	41				
2016-06-19 12:53:00	31				
2016-06-19 12:54:00	24				
2016-06-19 12:55:00	45				
2016-06-19 12:56:00	30				
2016-06-19 12:57:00	29				
2016-06-19 12:58:00	41				
2016-06-19 12:59:00	27				
2016-06-19 13:00:00	46				
2016-06-19 13:01:00	47				
2016-06-19 13:02:00	34				
2016-06-19 13:03:00	40				
2016-06-19 13:04:00	50				
2016-06-19 13:05:00	35				
2016-06-19 13:06:00	58				
2016-06-19 13:07:00	37				
2016-06-19 13:08:00	42				
2016-06-19 13:09:00	36				
2016-06-19 13:10:00	49				
2016-06-19 13:11:00	51				
2016-06-19 13:12:00	46				
2016-06-19 13:13:00	43				
2016-06-19 13:14:00	46				
2016-06-19 13:15:00	58				
2016-06-19 13:16:00	59				
2016-06-19 13:17:00	61				
2016-06-19 13:18:00	51				
2016-06-19 13:19:00	51				
2016-06-19 13:20:00	49				
2016-06-19 13:21:00	50				
2016-06-19 13:22:00	56				
2016-06-19 13:23:00	49				
2016-06-19 13:24:00	53				
2016-06-19 13:25:00	57				
2016-06-19 13:26:00	58				
2016-06-19 13:27:00	52				
2016-06-19 13:28:00	51				
2016-06-19 13:29:00	48				
2016-06-19 13:30:00	63				
2016-06-19 13:31:00	64				
2016-06-19 13:32:00	57				
2016-06-19 13:33:00	54				
2016-06-19 13:34:00	53				
2016-06-19 13:35:00	56				
2016-06-19 13:36:00	65				
2016-06-19 13:37:00	54				
2016-06-19 13:38:00	68				
2016-06-19 13:39:00	55				
2016-06-19 13:40:00	66				
2016-06-19 13:41:00	61				
2016-06-19 13:42:00	70				
2016-06-19 13:43:00	58				
2016-06-19 13:44:00	64				
2016-06-19 13:45:00	59				
2016-06-19 13:46:00	56				
2016-06-19 13:47:00	70				
2016-06-19 13:48:00	66				
2016-06-19 13:49:00	68				
2016-06-19 13:50:00	79				
2016-06-19 13:51:00	78				
2016-06-19 13:52:00	87				
2016-06-19 13:53:00	73				
2016-06-19 13:54:00	75				
2016-06-19 13:55:00	89				
2016-06-19 13:56:00	86				
2016-06-19 13:57:00	100				
2016-06-19 13:58:00	65				
2016-06-19 13:59:00	72				
2016-06-19 14:00:00	79				
2016-06-19 14:01:00	87				
2016-06-19 14:02:00	94				
2016-06-19 14:03:00	87				
2016-06-19 14:04:00	85				
2016-06-19 14:05:00	90				
2016-06-19 14:06:00	74				
2016-06-19 14:07:00	94				
2016-06-19 14:08:00	101				
2016-06-19 14:09:00	93				
2016-06-19 14:10:00	103				
2016-06-19 14:11:00	69				
2016-06-19 14:12:00	82				
2016-06-19 14:13:00	84				
2016-06-19 14:14:00	96				
2016-06-19 14:15:00	120				
2016-06-19 14:16:00	81				
2016-06-19 14:17:00	88				
2016-06-19 14:18:00	106				
2016-06-19 14:19:00	93				
2016-06-19 14:20:00	90				
2016-06-19 14:21:00	112				
2016-06-19 14:22:00	112				
2016-06-19 14:23:00	96				
2016-06-19 14:24:00	105				
2016-06-19 14:25:00	102				
2016-06-19 14:26:00	91				
2016-06-19 14:27:00	124				
2016-06-19 14:28:00	117				
2016-06-19 14:29:00	101				
2016-06-19 14:30:00	96				
2016-06-19 14:31:00	111				
