id	created_at	text	text_nolink	text_clean	text_clean_tokens	text_clean_stems
714749811870851072	2016-03-29 09:43:29	4 crew and 3 passengers still on board hijacked #EgyptAir plane: aviation Min. at live press briefing (@Grasswire) https://t.co/0hIHKjuJ32	4 crew and 3 passengers still on board hijacked #EgyptAir plane: aviation Min. at live press briefing (@Grasswire) 	4 crew and 3 passengers still on board hijacked EgyptAir plane: aviation Min. at live press briefing (Grasswire) 	crew passengers still board hijacked egyptair plane aviation min live press briefing grasswire	crew passeng still board hijack egyptair plane aviat min live press brief grasswir
714749811602415617	2016-03-29 09:43:29	On @CountryMorning5:-New details on #CapitolShooting -#EgyptAir hijacking -A rainy forecast from @Cliff_Naylor We're on @ 5:30!	On @CountryMorning5:-New details on #CapitolShooting -#EgyptAir hijacking -A rainy forecast from @Cliff_Naylor We're on @ 5:30!	On CountryMorning5:-New details on CapitolShooting -EgyptAir hijacking -A rainy forecast from Cliff_Naylor We're on  5:30!	countrymorning new details capitolshooting egyptair hijacking rainy forecast cliff_naylor we're 5:30	countrymorn new detail capitolshoot egyptair hijack raini forecast cliff_naylor we'r 5:30
714749810973282304	2016-03-29 09:43:29	Lovesick at Larnaca: Was EgyptAir hijacking driven by broken heart? https://t.co/CuPRJh2btg	Lovesick at Larnaca: Was EgyptAir hijacking driven by broken heart? 	Lovesick at Larnaca: Was EgyptAir hijacking driven by broken heart? 	lovesick larnaca egyptair hijacking driven broken heart	lovesick larnaca egyptair hijack driven broken heart
714749809941422080	2016-03-29 09:43:28	"""Love has no boundaries""- I think he took it in literal sense! #EgyptAir"	"""Love has no boundaries""- I think he took it in literal sense! #EgyptAir"	"""Love has no boundaries""- I think he took it in literal sense! EgyptAir"	love boundaries think took literal sense egyptair	love boundari think took liter sens egyptair
714749804908257281	2016-03-29 09:43:27	So is the wife high-maintenance or what ? And they call me demanding 😒#EgyptAir	So is the wife high-maintenance or what ? And they call me demanding 😒#EgyptAir	So is the wife high-maintenance or what ? And they call me demanding 😒EgyptAir	wife high-maintenance call demanding egyptair	wife high-mainten call demand egyptair
714749803650031618	2016-03-29 09:43:27	Here is how True Romance becomes a documentary #EgyptAir	Here is how True Romance becomes a documentary #EgyptAir	Here is how True Romance becomes a documentary EgyptAir	true romance becomes documentary egyptair	true romanc becom documentari egyptair
714749803096371200	2016-03-29 09:43:27	"""He's not a terrorist, he's an idiot,"" an Egyptian foreign ministry official has reportedly said of the hijacker. https://t.co/fu5ae6ESln"	"""He's not a terrorist, he's an idiot,"" an Egyptian foreign ministry official has reportedly said of the hijacker. "	"""He's not a terrorist, he's an idiot,"" an Egyptian foreign ministry official has reportedly said of the hijacker. "	he's terrorist he's idiot egyptian foreign ministry official reportedly said hijacker	he terrorist he idiot egyptian foreign ministri offici report said hijack
714749802106462208	2016-03-29 09:43:26	&gt;Egypt Air hijacker demands to see ex-wifedude.#egyptair#justfuckmyshitup https://t.co/AigiwWBodQ	&gt;Egypt Air hijacker demands to see ex-wifedude.#egyptair#justfuckmyshitup 	&gt;Egypt Air hijacker demands to see ex-wifedude.egyptairjustfuckmyshitup 	egypt air hijacker demands see ex-wifedude egyptairjustfuckmyshitup	egypt air hijack demand see ex-wifedud egyptairjustfuckmyshitup
714749800785309696	2016-03-29 09:43:26	As if someone has legit hijacked a plane just to get a letter to his ex-wife!!!! 😫😫😫 #EgyptAir	As if someone has legit hijacked a plane just to get a letter to his ex-wife!!!! 😫😫😫 #EgyptAir	As if someone has legit hijacked a plane just to get a letter to his ex-wife!!!! 😫😫😫 EgyptAir	someone legit hijacked plane get letter ex-wife egyptair	someon legit hijack plane get letter ex-wif egyptair
714749800156119040	2016-03-29 09:43:26	#EgyptAir hijacker got inspired by #SunnyDeol hijacking a train in Gadar for Amisha Patel -  inspiring psycho lovers since forever #hijack	#EgyptAir hijacker got inspired by #SunnyDeol hijacking a train in Gadar for Amisha Patel - inspiring psycho lovers since forever #hijack	EgyptAir hijacker got inspired by SunnyDeol hijacking a train in Gadar for Amisha Patel - inspiring psycho lovers since forever hijack	egyptair hijacker got inspired sunnydeol hijacking train gadar amisha patel inspiring psycho lovers since forever hijack	egyptair hijack got inspir sunnydeol hijack train gadar amisha patel inspir psycho lover sinc forev hijack
