id	created_at	text	text_nolink	text_clean	text_clean_tokens	text_clean_stems	count_links	count_hashtags	count_mentions	count_words	count_characters	count_non_characters	count_upper	bool_question	bool_elongation	bool_ellipsis	t_distinct	t_sum	tfidf_sum	tfidf_mean	pos_cnt	nes_cnt	pos_data	nes_data	pos_cnt_NN	pos_cnt_RP	pos_cnt_POS	pos_cnt_VB	pos_cnt_(	pos_cnt_``	pos_cnt_''	pos_cnt_WP	pos_cnt_VBD	pos_cnt_NNPS	pos_cnt_NNP	pos_cnt_.	pos_cnt_JJR	pos_cnt_CC	pos_cnt_EX	pos_cnt_PDT	pos_cnt_DT	pos_cnt_WRB	pos_cnt_PRP$	pos_cnt_)	pos_cnt_SYM	pos_cnt_RBR	pos_cnt_VBP	pos_cnt_FW	pos_cnt_CD	pos_cnt_JJ	pos_cnt_$	pos_cnt_WDT	pos_cnt_JJS	pos_cnt_VBN	pos_cnt_RBS	pos_cnt_IN	pos_cnt_,	pos_cnt_UH	pos_cnt_PRP	pos_cnt_VBG	pos_cnt_TO	pos_cnt_VBZ	pos_cnt_MD	pos_cnt_NNS	pos_cnt_RB	pos_cnt_:	ne_cnt_PERSON	ne_cnt_GSP	ne_cnt_ORGANIZATION	ne_cnt_GPE	ne_cnt_LOCATION
698033952989306880	2016-02-12 06:40:37	A Small Clip Form @refugees showcased at Geneva Swizerland Yesterday during #TEDxNations &amp; the… https://t.co/rB4m4kHNdi	A Small Clip Form @refugees showcased at Geneva Swizerland Yesterday during #TEDxNations &amp; the… 	A Small Clip Form refugees showcased at Geneva Swizerland Yesterday during TEDxNations  & ; the… 	small clip form refugees showcased geneva swizerland yesterday tedxnations	small clip form refuge showcas geneva swizerland yesterday tedxnat	1	1	1	13	123	1	7	0	0	1	9.0	9.0	2.831706145186183	0.31463401613179814	15	2	{'NN': 2, 'IN': 2, 'VBD': 1, 'NNP': 6, 'CC': 1, 'NNS': 1, 'DT': 1, ':': 1}	{'PERSON': 1, 'ORGANIZATION': 1}	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	6.0	0	0	0	1.0	1.0	0	0	1.0	0	1.0	0	1.0	0	1.0	0	0
697927979888992257	2016-02-11 23:39:31	Students, staff and guests @DerbyUni link up with Geneva for  fascinating stories of inspiring people #TEDxNations https://t.co/wCHmeVbeaW	Students, staff and guests @DerbyUni link up with Geneva for fascinating stories of inspiring people #TEDxNations 	Students, staff and guests DerbyUni link up with Geneva for fascinating stories of inspiring people TEDxNations 	students staff guests derbyuni link geneva fascinating stories inspiring people tedxnations	student staff guest derbyuni link geneva fascin stori inspir peopl tedxnat	1	1	1	15	138	0	2	0	0	0	11.0	11.0	3.1426338731146446	0.2856939884649677	17	2	{'RP': 1, 'IN': 3, ',': 1, 'NN': 1, 'VBG': 2, 'NNP': 2, 'VBP': 1, 'CC': 1, 'NNS': 5}	{'PERSON': 1, 'ORGANIZATION': 1}	1.0	0	0	2.0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	1.0	5.0	0	0	0	0	0	1.0	1.0	0	1.0	0	0
697926150350381056	2016-02-11 23:32:15	Prof Kevin Bampton - Director of the Int. Policing and Justice Institute @DerbyUniLHSS  viewing centre #TEDxNations https://t.co/YIklVDVyp7	Prof Kevin Bampton - Director of the Int. Policing and Justice Institute @DerbyUniLHSS viewing centre #TEDxNations 	Prof Kevin Bampton - Director of the Int. Policing and Justice Institute DerbyUniLHSS viewing centre TEDxNations 	prof kevin bampton director int policing justice institute derbyunilhss viewing centre tedxnations	prof kevin bampton director int polic justic institut derbyunilhss view centr tedxnat	1	1	1	15	139	0	8	0	0	0	8.0	8.0	2.677404654901329	0.3346755818626661	17	2	{'NN': 2, 'IN': 1, 'VBG': 1, 'NNP': 8, '.': 1, 'CC': 1, 'NNS': 1, 'DT': 1, ':': 1}	{'PERSON': 1, 'ORGANIZATION': 1}	2.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	8.0	1.0	0	0	1.0	1.0	0	0	1.0	0	1.0	0	1.0	0	1.0	0	0
697923247971700743	2016-02-11 23:20:43	Moving stories of amazing people doing great things transforming lives heard  @DerbyUni  viewing centre #TEDxNations https://t.co/gKjZZg0nj5	Moving stories of amazing people doing great things transforming lives heard @DerbyUni viewing centre #TEDxNations 	Moving stories of amazing people doing great things transforming lives heard DerbyUni viewing centre TEDxNations 	moving stories amazing people great things transforming lives heard derbyuni viewing centre tedxnations	move stori amaz peopl great thing transform live heard derbyuni view centr tedxnat	1	1	1	14	140	0	1	0	0	0	13.0	13.0	3.438405894521884	0.264492761117068	15	1	{'NN': 1, 'IN': 1, 'NNS': 5, 'JJ': 1, 'RB': 1, 'VBG': 5, 'NNP': 1}	{'ORGANIZATION': 1}	1.0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	5.0	0	0	0	0	0	0	0	0	1.0	0	0
697920567664631808	2016-02-11 23:10:04	#TEDxNations. The opportunities and knowledge you gain from an international organizations #MBA from Unige. @UNIGEn… https://t.co/hNLftK6Z2O	#TEDxNations. The opportunities and knowledge you gain from an international organizations #MBA from Unige. @UNIGEn… 	TEDxNations. The opportunities and knowledge you gain from an international organizations MBA from Unige. UNIGEn… 	tedxnations the opportunities knowledge gain international organizations mba unige unigen	tedxnat the opportun knowledg gain intern organ mba unig unigen	1	2	1	13	140	1	2	0	0	1	5.0	5.0	2.025944315071185	0.405188863014237	15	1	{'NN': 2, 'IN': 1, 'PRP': 1, 'NNP': 1, '.': 1, 'VBP': 2, 'CC': 1, 'NNS': 3, 'JJ': 1, 'DT': 2}	{'GPE': 1}	2.0	0	0	0	0	0	0	1.0	0	0	2.0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	1.0	3.0	0	0	2.0	0	0	0	0	0	0	1.0	0
697918682782113792	2016-02-11 23:02:35	A new perspective - #360video of TEDxPlaceDesNations, the Human Rights &amp; Alliance of Civilizations Room #TEDxNations https://t.co/xtrYlWqeSJ	A new perspective - #360video of TEDxPlaceDesNations, the Human Rights &amp; Alliance of Civilizations Room #TEDxNations 	A new perspective - 360video of TEDxPlaceDesNations, the Human Rights  & ; Alliance of Civilizations Room TEDxNations 	new perspective 360video tedxplacedesnations human rights alliance civilizations room tedxnations	new perspect 360video tedxplacedesn human right allianc civil room tedxnat	1	2	0	15	144	0	12	0	0	0	10.0	10.0	3.037395345612625	0.30373953456126246	17	1	{'NN': 1, 'IN': 1, ',': 1, 'NNS': 1, 'NNP': 6, 'CC': 1, 'CD': 1, 'JJ': 1, 'DT': 2, ':': 2}	{'ORGANIZATION': 1}	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	6.0	0	0	0	1.0	1.0	0	0	2.0	0	2.0	1.0	0	0	1.0	0	0
697911403793948672	2016-02-11 22:33:39	"Have you seen my @TEDTalks ? ""By Bike: Redefining Success at 17,769' "" Watch it here: https://t.co/xuPdDhseWx  #TED2016 #TEDxNations"	"Have you seen my @TEDTalks ? ""By Bike: Redefining Success at 17,769' "" Watch it here:  #TED2016 #TEDxNations"	"Have you seen my TEDTalks ? ""By Bike: Redefining Success at 17,769' "" Watch it here:  TED2016 TEDxNations"	have seen tedtalks by bike redefining success 17,769 watch ted 2016 tedxnations	have seen tedtalk by bike redefin success 17,769 watch ted 2016 tedxnat	1	2	1	16	132	0	6	1	0	0	9.0	9.0	2.841967800543846	0.31577420006042733	20	2	{'VBN': 1, 'NN': 1, 'IN': 3, 'NNS': 1, 'PRP': 2, 'POS': 1, 'NNP': 3, '.': 1, '``': 1, 'VBP': 1, 'PRP$': 1, 'CD': 1, 'JJ': 1, 'RB': 1, ':': 1}	{'PERSON': 1, 'ORGANIZATION': 1}	1.0	1.0	0	0	0	0	0	2.0	0	1.0	1.0	0	1.0	1.0	1.0	0	0	0	1.0	0	3.0	0	0	0	0	1.0	0	0	0	0	3.0	1.0	0	0	0	1.0	0	0	0	0	1.0	0	1.0	0	1.0	0	0
697910523292184578	2016-02-11 22:30:09	Thank you @UNGeneva for this wonderful event and transformational experience! #TEDxNations https://t.co/pHdSb3F5qr	Thank you @UNGeneva for this wonderful event and transformational experience! #TEDxNations 	Thank you UNGeneva for this wonderful event and transformational experience! TEDxNations 	thank ungeneva wonderful event transformational experience tedxnations	thank ungeneva wonder event transform experi tedxnat	1	1	1	10	114	0	1	0	0	0	6.0	6.0	2.2365973959502314	0.3727662326583719	12	0	{'NN': 2, 'IN': 1, 'PRP': 1, 'NNP': 1, '.': 1, 'VBP': 1, 'CC': 1, 'NNS': 1, 'JJ': 2, 'DT': 1}	{}	2.0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	1.0	1.0	0	0	1.0	0	0	0	0	0	0	0	0
697905837365469185	2016-02-11 22:11:32	Great event @DerbyUniLHSS viewing centre -listening live to inspiring speakers of #TEDxNations https://t.co/GdkPHGj5s9	Great event @DerbyUniLHSS viewing centre -listening live to inspiring speakers of #TEDxNations 	Great event DerbyUniLHSS viewing centre -listening live to inspiring speakers of TEDxNations 	great event derbyunilhss viewing centre listening live inspiring speakers tedxnations	great event derbyunilhss view centr listen live inspir speaker tedxnat	1	1	1	11	118	0	1	0	0	0	10.0	10.0	3.0275900685540376	0.30275900685540375	12	2	{'NN': 1, 'IN': 1, 'NNS': 2, 'JJ': 3, 'TO': 1, 'VBG': 3, 'NNP': 1}	{'ORGANIZATION': 1, 'GPE': 1}	1.0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	2.0	0	0	0	0	0	0	0	0	1.0	1.0	0
697903959202254848	2016-02-11 22:04:04	.@Twiplomacy on #Periscope: @UNGeneva social media team #TEDxNations. Rewatch it https://t.co/CbF0V9gSe1 https://t.co/swUzvxyQVj	.@Twiplomacy on #Periscope: @UNGeneva social media team #TEDxNations. Rewatch it  	.Twiplomacy on Periscope: UNGeneva social media team TEDxNations. Rewatch it  	twiplomacy periscope ungeneva social media team tedxnations rewatch	twiplomaci periscop ungeneva social media team tedxnat rewatch	2	2	1	9	128	0	2	0	0	0	7.0	7.0	2.45747963913211	0.3510685198760157	12	1	{'NN': 3, 'IN': 1, 'VB': 1, 'PRP': 1, 'NNP': 2, '.': 1, 'NNS': 1, 'JJ': 1, ':': 1}	{'ORGANIZATION': 1}	3.0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	2.0	1.0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	1.0	0	0
697903425535807489	2016-02-11 22:01:57	Chief Constable - Derbyshire Constabulary - Mick Creedon - speaks at @DerbyUni viewing centre #TEDxNations https://t.co/ZVit2WvKyq	Chief Constable - Derbyshire Constabulary - Mick Creedon - speaks at @DerbyUni viewing centre #TEDxNations 	Chief Constable - Derbyshire Constabulary - Mick Creedon - speaks at DerbyUni viewing centre TEDxNations 	chief constable derbyshire constabulary mick creedon speaks derbyuni viewing centre tedxnations	chief constabl derbyshir constabulari mick creedon speak derbyuni view centr tedxnat	1	1	1	14	130	0	6	0	0	0	11.0	11.0	3.180765934536232	0.28916053950329385	13	2	{'NN': 2, 'IN': 1, ':': 1, 'NNS': 1, 'VBG': 1, 'NNP': 7}	{'PERSON': 1, 'ORGANIZATION': 1}	2.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	7.0	0	0	0	0	1.0	0	0	0	0	1.0	0	1.0	0	1.0	0	0
697902637027565570	2016-02-11 21:58:49	Chief Constable - Derbyshire Constabulary - Mick Creedon - speaks at @DerbyUni viewing centre #TEDxNations https://t.co/3X4VlvH6AG	Chief Constable - Derbyshire Constabulary - Mick Creedon - speaks at @DerbyUni viewing centre #TEDxNations 	Chief Constable - Derbyshire Constabulary - Mick Creedon - speaks at DerbyUni viewing centre TEDxNations 	chief constable derbyshire constabulary mick creedon speaks derbyuni viewing centre tedxnations	chief constabl derbyshir constabulari mick creedon speak derbyuni view centr tedxnat	1	1	1	14	130	0	6	0	0	0	11.0	11.0	3.180765934536232	0.28916053950329385	13	2	{'NN': 2, 'IN': 1, ':': 1, 'NNS': 1, 'VBG': 1, 'NNP': 7}	{'PERSON': 1, 'ORGANIZATION': 1}	2.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	7.0	0	0	0	0	1.0	0	0	0	0	1.0	0	1.0	0	1.0	0	0
697901620819001344	2016-02-11 21:54:47	Kathryn Baldacchino-Anti-Trafficking project Manager -British Red Cross speaks @DerbyUni viewing centre #TEDxNations https://t.co/RubBi6m37S	Kathryn Baldacchino-Anti-Trafficking project Manager -British Red Cross speaks @DerbyUni viewing centre #TEDxNations 	Kathryn Baldacchino-Anti-Trafficking project Manager -British Red Cross speaks DerbyUni viewing centre TEDxNations 	kathryn baldacchino-anti-trafficking project manager british red cross speaks derbyuni viewing centre tedxnations	kathryn baldacchino-anti-traffick project manag british red cross speak derbyuni view centr tedxnat	1	1	1	11	140	0	8	0	0	0	13.0	13.0	3.477001256908541	0.26746163514681087	12	2	{'NN': 2, 'VBZ': 1, 'VB': 1, 'NNS': 1, 'VBG': 1, 'NNP': 6}	{'PERSON': 1, 'ORGANIZATION': 1}	2.0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	0	1.0	0	0
697899633721397252	2016-02-11 21:46:53	Rt. Revd. Dr. Alastair Redfern - Bishop of Derby delivers a keynote address @DerbyUni viewing centre #TEDxNations https://t.co/VvSpUxSdX2	Rt. Revd. Dr. Alastair Redfern - Bishop of Derby delivers a keynote address @DerbyUni viewing centre #TEDxNations 	Rt. Revd. Dr. Alastair Redfern - Bishop of Derby delivers a keynote address DerbyUni viewing centre TEDxNations 	rt revd dr alastair redfern bishop derby delivers keynote address derbyuni viewing centre tedxnations	rt revd dr alastair redfern bishop derbi deliv keynot address derbyuni view centr tedxnat	1	1	1	16	137	0	7	0	0	0	12.0	12.0	3.3412433796433882	0.2784369483036157	18	2	{'NN': 4, 'IN': 1, 'VBG': 1, 'NNP': 7, '.': 1, 'VBZ': 1, 'NNS': 1, 'DT': 1, ':': 1}	{'PERSON': 1, 'GPE': 1}	4.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	7.0	1.0	0	1.0	0	1.0	0	0	1.0	0	1.0	0	1.0	0	0	1.0	0
697898444971765760	2016-02-11 21:42:10	Vice Chancellor @DerbyUni Pro. Kathryn Mitchell welcomes guests at Derby viewing centre for #TEDxNations https://t.co/AJ5I66NSPx	Vice Chancellor @DerbyUni Pro. Kathryn Mitchell welcomes guests at Derby viewing centre for #TEDxNations 	Vice Chancellor DerbyUni Pro. Kathryn Mitchell welcomes guests at Derby viewing centre for TEDxNations 	vice chancellor derbyuni pro kathryn mitchell welcomes guests derby viewing centre tedxnations	vice chancellor derbyuni pro kathryn mitchel welcom guest derbi view centr tedxnat	1	1	1	13	128	0	6	0	0	0	11.0	11.0	3.1761613858767586	0.28874194417061444	15	2	{'.': 1, 'NN': 1, 'IN': 2, 'VBZ': 1, 'NNS': 2, 'VBG': 1, 'NNP': 7}	{'PERSON': 1, 'ORGANIZATION': 1}	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	7.0	1.0	0	1.0	0	2.0	0	0	0	0	0	0	1.0	0	1.0	0	0
697896623347777536	2016-02-11 21:34:55	Dean of College of Law @DerbyUniLHSS Prof Malcolm Todd welcomes guests to Derby viewing centre #TEDxNations https://t.co/GFWBBStNNu	Dean of College of Law @DerbyUniLHSS Prof Malcolm Todd welcomes guests to Derby viewing centre #TEDxNations 	Dean of College of Law DerbyUniLHSS Prof Malcolm Todd welcomes guests to Derby viewing centre TEDxNations 	dean college law derbyunilhss prof malcolm todd welcomes guests derby viewing centre tedxnations	dean colleg law derbyunilhss prof malcolm todd welcom guest derbi view centr tedxnat	1	1	1	15	131	0	7	0	0	0	11.0	11.0	3.1683093659634776	0.28802812417849794	15	2	{'NN': 1, 'IN': 1, 'VBZ': 1, 'NNS': 2, 'TO': 1, 'VBG': 1, 'NNP': 8}	{'PERSON': 1, 'GPE': 1}	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	8.0	0	1.0	1.0	0	2.0	0	0	0	0	0	0	1.0	0	0	1.0	0
697895113192816640	2016-02-11 21:28:55	Pascal_Sim: RT UNOSAT: Rohini is really busy!!! Everyone wants to talk to her! We do understand... #TEDxNations https://t.co/l2SwBtbraO	Pascal_Sim: RT UNOSAT: Rohini is really busy!!! Everyone wants to talk to her! We do understand... #TEDxNations 	Pascal_Sim: RT UNOSAT: Rohini is really busy!!! Everyone wants to talk to her! We do understand... TEDxNations 	pascal_sim unosat rohini really busy everyone wants talk we understand tedxnations	pascal_sim unosat rohini realli busi everyon want talk we understand tedxnat	1	1	0	16	135	0	13	0	0	1	11.0	11.0	3.133285230004131	0.2848441118185574	19	3	{'NN': 3, 'VB': 2, 'PRP': 1, 'NNP': 1, '.': 1, 'TO': 1, 'VBZ': 2, 'PRP$': 1, 'VBP': 1, 'NNS': 1, 'JJ': 2, 'RB': 1, ':': 2}	{'PERSON': 1, 'ORGANIZATION': 1, 'GPE': 1}	3.0	0	2.0	0	0	0	0	1.0	0	0	1.0	0	1.0	0	2.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	1.0	2.0	0	1.0	0	0	0	0	2.0	0	1.0	0	1.0	1.0	0
697895110894346240	2016-02-11 21:28:55	Pascal_Sim: #Cleanhands #savelives! Thks to DidierPittet &amp; all the #TEDxNations speakers/organizers for their insp… https://t.co/Y1MSxHG3ew	Pascal_Sim: #Cleanhands #savelives! Thks to DidierPittet &amp; all the #TEDxNations speakers/organizers for their insp… 	Pascal_Sim: Cleanhands savelives! Thks to DidierPittet  & ; all the TEDxNations speakers/organizers for their insp… 	pascal_sim cleanhands savelives thks didierpittet tedxnations speakers organizers insp	pascal_sim cleanhand savel thks didierpittet tedxnat speaker organ insp	1	3	0	12	143	1	5	0	0	1	8.0	8.0	2.644726090091053	0.33059076126138165	17	2	{'NN': 2, 'IN': 1, 'NNP': 3, '.': 1, 'TO': 1, 'VBZ': 1, 'CC': 1, 'PRP$': 1, 'NNS': 2, 'PDT': 1, 'DT': 1, ':': 2}	{'ORGANIZATION': 1, 'GPE': 1}	2.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	3.0	1.0	1.0	1.0	1.0	2.0	0	1.0	1.0	0	2.0	0	0	0	1.0	1.0	0
697894648195522560	2016-02-11 21:27:05	#TEDxNations event streamed live from Geneva to UK audience @DerbyUniLHSS. Educative and inspiring lectures. https://t.co/hIqvy048DZ	#TEDxNations event streamed live from Geneva to UK audience @DerbyUniLHSS. Educative and inspiring lectures. 	TEDxNations event streamed live from Geneva to UK audience DerbyUniLHSS. Educative and inspiring lectures. 	tedxnations event streamed live geneva uk audience derbyunilhss educative inspiring lectures	tedxnat event stream live geneva uk audienc derbyunilhss educ inspir lectur	1	1	1	13	132	0	4	0	0	0	10.0	10.0	2.962423648168693	0.29624236481686933	15	3	{'NN': 2, 'IN': 1, 'VBD': 1, 'NNP': 4, '.': 1, 'TO': 1, 'CC': 1, 'NNS': 2, 'JJ': 2}	{'PERSON': 1, 'ORGANIZATION': 1, 'GPE': 1}	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	4.0	1.0	1.0	0	1.0	2.0	0	0	0	0	0	0	1.0	0	1.0	1.0	0
697892384756121601	2016-02-11 21:18:05	Fantastic audience @DerbyUniLHSS viewing centre -listening to great speakers of #TEDxNations https://t.co/bjFziloP4H	Fantastic audience @DerbyUniLHSS viewing centre -listening to great speakers of #TEDxNations 	Fantastic audience DerbyUniLHSS viewing centre -listening to great speakers of TEDxNations 	fantastic audience derbyunilhss viewing centre listening great speakers tedxnations	fantast audienc derbyunilhss view centr listen great speaker tedxnat	1	1	1	10	116	0	1	0	0	0	9.0	9.0	2.861931065662207	0.3179923406291341	11	2	{'NN': 2, 'IN': 1, 'NNS': 2, 'JJ': 2, 'TO': 1, 'VBG': 2, 'NNP': 1}	{'ORGANIZATION': 1, 'GPE': 1}	2.0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	2.0	0	0	0	0	0	0	0	0	1.0	1.0	0
697891561401663488	2016-02-11 21:14:49	Very touching,inspiring and interesting pitches #TEDxNations in Geneva today!The pitches were varied and the speakers were just incredible!	Very touching,inspiring and interesting pitches #TEDxNations in Geneva today!The pitches were varied and the speakers were just incredible!	Very touching,inspiring and interesting pitches TEDxNations in Geneva today!The pitches were varied and the speakers were just incredible!	very touching inspiring interesting pitches tedxnations geneva today the pitches varied speakers incredible	very touch inspir interest pitch tedxnat geneva today the pitch vari speaker incred	0	1	0	17	139	0	3	0	0	0	10.0	10.0	2.997158343156255	0.29971583431562554	19	1	{'VBN': 1, 'NN': 1, 'IN': 1, ',': 1, 'VBD': 1, 'NNP': 1, '.': 1, 'CC': 1, 'NNS': 3, 'JJ': 4, 'DT': 2, 'RB': 2}	{'GPE': 1}	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	1.0	0	1.0	0	0	0	0	2.0	1.0	0	0	0	1.0	1.0	0	0	1.0	3.0	0	0	2.0	0	0	1.0	0	0	0	1.0	0
697890393942331396	2016-02-11 21:10:10	21st cent abolitionist Leonardo Sakamoto: app to monitor supply chain #slavery #TEDxNations #Geneva @CourtHeathNews https://t.co/CW257hsw6n	21st cent abolitionist Leonardo Sakamoto: app to monitor supply chain #slavery #TEDxNations #Geneva @CourtHeathNews 	21st cent abolitionist Leonardo Sakamoto: app to monitor supply chain slavery TEDxNations Geneva CourtHeathNews 	21st cent abolitionist leonardo sakamoto app monitor supply chain slavery tedxnations geneva courtheathnews	21st cent abolitionist leonardo sakamoto app monitor suppli chain slaveri tedxnat geneva courtheathnew	1	3	1	11	139	0	2	0	0	0	11.0	11.0	3.1685553488119695	0.2880504862556336	15	2	{'NN': 6, 'TO': 1, 'VB': 1, 'CD': 1, ':': 1, 'NNP': 5}	{'PERSON': 1, 'ORGANIZATION': 1}	6.0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	1.0	0	0	0	0	0	0	0	1.0	0	1.0	0	1.0	0	0
697889783046135808	2016-02-11 21:07:45	#TEDxNations LagosViewingParty Great honour hosting the only viewing party in AFRICAtoday @UNICLagos @SMILEontwiter  https://t.co/oqlg9097hb	#TEDxNations LagosViewingParty Great honour hosting the only viewing party in AFRICAtoday @UNICLagos @SMILEontwiter 	TEDxNations LagosViewingParty Great honour hosting the only viewing party in AFRICAtoday UNICLagos SMILEontwiter 	tedxnations lagosviewingparty great honour hosting viewing party africatoday uniclagos smileontwiter	tedxnat lagosviewingparti great honour host view parti africatoday uniclago smileontwit	1	1	2	11	140	0	10	0	0	0	8.0	8.0	2.68876166918963	0.33609520864870374	13	1	{'NN': 2, 'IN': 1, 'JJ': 1, 'DT': 1, 'VBG': 2, 'NNP': 6}	{'ORGANIZATION': 1}	2.0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	6.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0
697886338574630912	2016-02-11 20:54:03	Retweeted UNIC Lagos (@UNICLagos):Closing from #TEDxNations lagosViewingParty @TEDxPdNations... https://t.co/eBqPx900mQ	Retweeted UNIC Lagos (@UNICLagos):Closing from #TEDxNations lagosViewingParty @TEDxPdNations... 	Retweeted UNIC Lagos (UNICLagos):Closing from TEDxNations lagosViewingParty TEDxPdNations... 	retweeted unic lagos uniclagos ): closing tedxnations lagosviewingparty tedxpdnations	retweet unic lago uniclago ): close tedxnat lagosviewingparti tedxpdnat	1	1	1	7	119	0	14	0	0	1	8.0	8.0	2.6510190531100966	0.33137738163876207	13	1	{'VBN': 1, 'NN': 2, 'IN': 1, ')': 1, '(': 1, 'NNP': 4, 'NNS': 1, ':': 2}	{'ORGANIZATION': 1}	2.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	1.0	4.0	0	0	0	0	1.0	0	0	0	0	2.0	0	0	0	1.0	0	0
697886101533491201	2016-02-11 20:53:07	#Cleanhands #savelives! Thks to @DidierPittet &amp; all the #TEDxNations speakers/organizers for their inspiring talks! https://t.co/ynbMIPGK5y	#Cleanhands #savelives! Thks to @DidierPittet &amp; all the #TEDxNations speakers/organizers for their inspiring talks! 	Cleanhands savelives! Thks to DidierPittet  & ; all the TEDxNations speakers/organizers for their inspiring talks! 	cleanhands savelives thks didierpittet tedxnations speakers organizers inspiring talks	cleanhand savel thks didierpittet tedxnat speaker organ inspir talk	1	3	1	11	143	0	1	0	0	0	9.0	9.0	2.819491985656736	0.3132768872951929	16	1	{'IN': 1, 'NNP': 3, '.': 1, 'TO': 1, 'VBZ': 1, 'CC': 1, 'PRP$': 1, 'NNS': 3, 'JJ': 1, 'PDT': 1, 'DT': 1, ':': 1}	{'ORGANIZATION': 1}	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	3.0	1.0	1.0	1.0	1.0	3.0	0	1.0	1.0	0	1.0	0	0	0	1.0	0	0
697885443275276288	2016-02-11 20:50:30	Retweeted UNIC Lagos (@UNICLagos):Democracy Advocate from Zimbabwe,  last speaker @TEDxPdNations #TEDxNations... https://t.co/DgOyPSYn6E	Retweeted UNIC Lagos (@UNICLagos):Democracy Advocate from Zimbabwe, last speaker @TEDxPdNations #TEDxNations... 	Retweeted UNIC Lagos (UNICLagos):Democracy Advocate from Zimbabwe, last speaker TEDxPdNations TEDxNations... 	retweeted unic lagos uniclagos ): democracy advocate zimbabwe last speaker tedxpdnations tedxnations	retweet unic lago uniclago ): democraci advoc zimbabw last speaker tedxpdnat tedxnat	1	1	1	10	136	0	14	0	0	1	11.0	11.0	3.1732431986650442	0.2884766544240949	17	2	{'VBN': 1, 'NN': 2, 'IN': 1, ',': 1, ')': 1, '(': 1, 'NNP': 6, 'NNS': 1, 'JJ': 1, ':': 2}	{'ORGANIZATION': 1, 'GPE': 1}	2.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	1.0	6.0	0	0	0	0	1.0	0	0	0	0	2.0	1.0	0	0	1.0	1.0	0
